X,Y,OBJECTID,ID_MP,MP_INT_RTE_NAME,ROUTEID,COUNTY,ID_PREFIX,ID_RTE_NO,MP_SUFFIX,MUN_SORT,ROAD_NAME,SPEED_LIMIT,ROUTEID_RH,COUNTY_NAME
-77.121692366910764,39.162361036350298,3965,1.703,SPEED LIMIT 30 MPH,15000CO00062  01SS**************,15,CO,62,  ,0,MUNCASTER RD,30,15000CO00062--1-----,MONTGOMERY
-76.986272992526494,39.068220625457798,3966,1.06,SPEED LIMIT 40 MPH,15000CO00099  09WW**************,15,CO,99,  ,0,E RANDOLPH RD (WB/L),40,15000CO00099--2-----,MONTGOMERY
-77.149189466279338,39.022394571217795,3967,3.03,SPEED LIMIT 35 MPH,15000CO00166  09EE**************,15,CO,166,  ,0,DEMOCRACY BLVD (EB/L),35,15000CO00166--2-----,MONTGOMERY
-77.181747290377999,39.023713339315364,3968,1.26,SPEED LIMIT 50 MPH,15000CO00166  09EE**************,15,CO,166,  ,0,DEMOCRACY BLVD (EB/L),50,15000CO00166--2-----,MONTGOMERY
-77.011705095025576,39.071387766976038,3969,0.62,SPEED LIMIT 45 MPH,15000CO01659  09WW**************,15,CO,1659,  ,0,RANDOLPH RD (WB/L),45,15000CO01659--2-----,MONTGOMERY
-77.151397968117124,38.972745822860595,3970,3.35,SPEED LIMIT 30 MPH,15000CO04690  01NN**************,15,CO,4690,  ,0,MACARTHUR BLVD,30,15000CO04690--1-----,MONTGOMERY
-76.933638117373505,39.464995577251898,3971,0.07,SPEED LIMIT 45 MPH,06000MD00091  01NN**************,6,MD,91,  ,0,GAMBER RD,45,06000MD00091--1-----,CARROLL
-77.016869461084966,39.404315879313501,3972,3.69,SPEED LIMIT 35 MPH,06000MD00097  01NN**************,6,MD,97,  ,0,MALCOLM DR,35,06000MD00097--1-----,CARROLL
-77.028325347119946,39.671000356568811,3973,24.2,SPEED LIMIT 45 MPH,06000MD00097  01NN**************,6,MD,97,  ,0,MALCOLM DR,45,06000MD00097--1-----,CARROLL
-77.188098377640088,39.665826369352487,3974,22.245,SPEED LIMIT 50 MPH,06000MD00140  01NN**************,6,MD,140,  ,0,TANEYTOWN PIKE,50,06000MD00140--1-----,CARROLL
-76.854765389539125,39.613353232709073,3975,0.09,SPEED LIMIT 40 MPH,06000MD00482  09WW**************,6,MD,482,  ,0,HAMPSTEAD MEXICO RD (WB/L),40,06000MD00482--2-----,CARROLL
-77.165358889865189,39.366181177786956,3976,0.38,SPEED LIMIT 30 MPH,06000MD00808A 01NN**************,6,MD,808,A ,0,N MAIN ST,30,06000MD00808A-1-----,CARROLL
-76.969032742087663,39.364384913304924,3977,0.06,SPEED LIMIT 25 MPH,06000MD00851  01NN**************,6,MD,851,  ,0,MAIN ST,25,06000MD00851--1-----,CARROLL
-76.974959934130112,39.586109086759116,3978,0.04,SPEED LIMIT 30 MPH,06000MD00852G 01NN**************,6,MD,852,G ,0,OLD MANCHESTER RD,30,06000MD00852G-1-----,CARROLL
-77.029558517511049,39.559857286975863,3979,0.06,SPEED LIMIT 40 MPH,06000MD00852K 01EE**************,6,MD,852,K ,0,STONE CHAPEL RD,40,06000MD00852K-1-----,CARROLL
-77.002783031216964,39.477610918937515,3980,0.03,SPEED LIMIT 30 MPH,06000MD00854B 01NN**************,6,MD,854,B ,0,OLD WASHINGTON RD,30,06000MD00854B-1-----,CARROLL
-76.893684751899897,39.491113531197193,3981,0.06,SPEED LIMIT 30 MPH,06000MD00879D 01NN**************,6,MD,879,D ,0,OLD GAMBER RD,30,06000MD00879D-1-----,CARROLL
-76.883857093758408,39.661832063487509,3982,0.057,SPEED LIMIT SCHOOL 15 MPH,06095MU00230  01NN**************,6,MU,230,  ,95,YORK ST,15,06095MU00230--1-----,CARROLL
-76.881354668549534,39.66349953309242,3983,0.236,SPEED LIMIT 25 MPH,06095MU00230  01NN**************,6,MU,230,  ,95,YORK ST,25,06095MU00230--1-----,CARROLL
-77.012146802040675,39.589207402661827,3984,0.127,SPEED LIMIT 25 MPH,06155MU00353  01NN**************,6,MU,353,  ,155,MEADOW CREEK DR,25,06155MU00353--1-----,CARROLL
-77.004417259856581,39.581420039966225,3985,0.121,SPEED LIMIT 25 MPH,06155MU00540  01WW**************,6,MU,540,  ,155,UNIONTOWN RD,25,06155MU00540--1-----,CARROLL
-75.851356021565707,39.621951719699659,3986,0.036,SPEED LIMIT 35 MPH,07000CO00187  01NN**************,7,CO,187,  ,0,DOGWOOD RD,35,07000CO00187--1-----,CECIL
-76.065690431739284,39.562672320291,3987,0.8,SPEED LIMIT 40 MPH,07000MD00007B 01NN**************,7,MD,7,B ,0,PRINCIPIO FURNACE RD,40,07000MD00007B-1-----,CECIL
-75.81768063755807,39.605766392060488,3988,1.68,SPEED LIMIT 35 MPH,07000MD00007D 01EE**************,7,MD,7,D ,0,DELAWARE AVE,35,07000MD00007D-1-----,CECIL
-75.83379510221485,39.504031705075661,3989,10.94,SPEED LIMIT 50 MPH,07000MD00213  01NN**************,7,MD,213,  ,0,SINGERLY RD,50,07000MD00213--1-----,CECIL
-75.883401089096822,39.372231007968914,3990,26.81,SPEED LIMIT 40 MPH,07000MD00213  09SS**************,7,MD,213,  ,0,LEWISVILLE RD (SB/L),40,07000MD00213--2-----,CECIL
-75.839664585585126,39.622571814648545,3991,7.42,SPEED LIMIT 30 MPH,07000MD00213  09SS**************,7,MD,213,  ,0,LEWISVILLE RD (SB/L),30,07000MD00213--2-----,CECIL
-76.10831020897858,39.599926492228775,3992,5.32,SPEED LIMIT 25 MPH,07000MD00222  01NN**************,7,MD,222,  ,0,AIKEN AVE,25,07000MD00222--1-----,CECIL
-75.830307808145918,39.612100456126171,3993,0.308,SPEED LIMIT 25 MPH,07000MD00268  01NN**************,7,MD,268,  ,0,NORTH ST,25,07000MD00268--1-----,CECIL
-76.06975546111353,39.697477343423145,3994,1.23,SPEED LIMIT 25 MPH,07000MD00273  01EE**************,7,MD,273,  ,0,RISING SUN RD,25,07000MD00273--1-----,CECIL
-75.807720726745501,39.635223405747936,3995,1.66,SPEED LIMIT 50 MPH,07000MD00279  09SS**************,7,MD,279,  ,0,NEWARK AVE (SB/L),50,07000MD00279--2-----,CECIL
-75.7975458984928,39.533345592724565,3996,1.34,SPEED LIMIT 40 MPH,07000MD00285  01EE**************,7,MD,285,  ,0,BIDDLE ST,40,07000MD00285--1-----,CECIL
-75.806989860125299,39.534402435792309,3997,0.23,SPEED LIMIT 25 MPH,07000MD00285  01EE**************,7,MD,285,  ,0,BIDDLE ST,25,07000MD00285--1-----,CECIL
-75.808551390803899,39.524972309254778,3998,0.305,SPEED LIMIT 25 MPH,07000MD00286  01EE**************,7,MD,286,  ,0,BETHEL RD,25,07000MD00286--1-----,CECIL
-75.804887070233491,39.524882159823015,3999,0.54,SPEED LIMIT 40 MPH,07000MD00286  01EE**************,7,MD,286,  ,0,BETHEL RD,40,07000MD00286--1-----,CECIL
-75.813716007493241,39.526857789445287,4000,0.08,SPEED LIMIT 25 MPH,07000MD00537C 09SS**************,7,MD,537,C ,0,GEORGE ST (SB/L),25,07000MD00537C-2-----,CECIL
-75.852487395767128,39.606801033945729,4001,13.47,SPEED LIMIT 45 MPH,07000US00040  01EE**************,7,US,40,  ,0,PULASKI HWY,45,07000US00040--1-----,CECIL
-76.086518530066712,39.562178386796951,4002,0.15,SPEED LIMIT 45 MPH,07000US00040  01EE**************,7,US,40,  ,0,PULASKI HWY,45,07000US00040--1-----,CECIL
-76.058113480084302,39.575116029733039,4003,14.935,SPEED LIMIT 50 MPH,07000US00040  09WW**************,7,US,40,  ,0,PULASKI HWY (WB/L),50,07000US00040--2-----,CECIL
-76.161100681321955,39.68005989578198,4004,0.184,SPEED LIMIT 35 MPH,07000US00222  01NN**************,7,US,222,  ,0,ROCK SPRINGS RD,35,07000US00222--1-----,CECIL
-76.16453033858393,39.683788642990969,4005,0.5,SPEED LIMIT 50 MPH,07000US00222  01NN**************,7,US,222,  ,0,ROCK SPRINGS RD,50,07000US00222--1-----,CECIL
-76.905486096755482,38.575342008264471,4006,1.99,SPEED LIMIT 30 MPH,08000CO00111  01NN**************,8,CO,111,  ,0,PINEY CHURCH RD,30,08000CO00111--1-----,CHARLES
-76.899109632984917,38.589668941167012,4007,3.087,SPEED LIMIT 40 MPH,08000CO00111  01NN**************,8,CO,111,  ,0,PINEY CHURCH RD,40,08000CO00111--1-----,CHARLES
-76.976950959227523,38.557367316898272,4008,0.53,SPEED LIMIT 45 MPH,08000CO00114  01EE**************,8,CO,114,  ,0,ROSEWICK RD,45,08000CO00114--1-----,CHARLES
-76.944616985416204,38.499865718977915,4009,0.05,SPEED LIMIT 35 MPH,08000CO00183  01WW**************,8,CO,183,  ,0,SPRINGHILL NEWTOWN RD,35,08000CO00183--1-----,CHARLES
-76.928733926776601,38.613658263656227,4010,1.453,SPEED LIMIT 40 MPH,08000CO00345  01NN**************,8,CO,345,  ,0,SMALLWOOD DR,40,08000CO00345--1-----,CHARLES
-76.883322866557251,38.612924631181528,4011,0.144,SPEED LIMIT 40 MPH,08000CO00623  01SS**************,8,CO,623,  ,0,ST CHARLES PKWY,40,08000CO00623--1-----,CHARLES
-76.902372021246066,38.615766977333728,4012,0.835,SPEED LIMIT 35 MPH,08000CO00644  01NN**************,8,CO,644,  ,0,POST OFFICE RD,35,08000CO00644--1-----,CHARLES
-77.014183913407109,38.609121168940909,4013,2.243,SPEED LIMIT 35 MPH,08000CO01955  01WW**************,8,CO,1955,  ,0,BILLINGSLEY RD,35,08000CO01955--1-----,CHARLES
-76.877942526638961,38.61584301034371,4014,10.884,SPEED LIMIT 45 MPH,08000MD00005  01NN**************,8,MD,5,  ,0,MATTAWOMAN BEANTOWN RD,45,08000MD00005--1-----,CHARLES
-76.294458243364417,38.961200424069666,4015,1.058,SPEED LIMIT 45 MPH,17000CO00200  01SS**************,17,CO,200,  ,0,COX NECK RD,45,17000CO00200--1-----,QUEEN ANNE'S
-76.290402696606321,38.972545070801992,4016,0.233,SPEED LIMIT 35 MPH,17000CO00200  01SS**************,17,CO,200,  ,0,COX NECK RD,35,17000CO00200--1-----,QUEEN ANNE'S
-76.298786464743856,38.923356096587341,4017,3.722,SPEED LIMIT 35 MPH,17000CO00200  01SS**************,17,CO,200,  ,0,COX NECK RD,35,17000CO00200--1-----,QUEEN ANNE'S
-76.294416943319234,38.961319132060851,4018,4.087,SPEED LIMIT 35 MPH,17000CO00200  09NN**************,17,CO,200,  ,0,COX NECK RD (NB/L),35,17000CO00200--2-----,QUEEN ANNE'S
-76.319385010278509,38.982709316009199,4019,0.05,SPEED LIMIT 40 MPH,17000MD00008  09SS**************,17,MD,8,  ,0,BUSINESS PKWY (SB/L),40,17000MD00008--2-----,QUEEN ANNE'S
-76.193404051328173,38.959759874668407,4020,2.2,SPEED LIMIT 30 MPH,17000MD00018B 09WW**************,17,MD,18,B ,0,MAIN ST (WB/L),30,17000MD00018B-2-----,QUEEN ANNE'S
-76.0802173648799,39.033623284557287,4021,6.32,SPEED LIMIT 30 MPH,17000MD00018C 01EE**************,17,MD,18,C ,0,4H PARK RD,30,17000MD00018C-1-----,QUEEN ANNE'S
-76.079999617746594,38.944878044921829,4022,22.5,SPEED LIMIT 30 MPH,17000MD00213  09SS**************,17,MD,213,  ,0,CENTREVILLE RD (SB/L),30,17000MD00213--2-----,QUEEN ANNE'S
-76.053455221262723,39.205205140356099,4023,0.36,SPEED LIMIT 40 MPH,17000MD00213  09SS**************,17,MD,213,  ,0,CENTREVILLE RD (SB/L),40,17000MD00213--2-----,QUEEN ANNE'S
-76.078646648029206,38.951951400868133,4024,22.01,SPEED LIMIT 40 MPH,17000MD00213  09SS**************,17,MD,213,  ,0,CENTREVILLE RD (SB/L),40,17000MD00213--2-----,QUEEN ANNE'S
-75.860489866795817,39.143782668615302,4025,3.71,SPEED LIMIT 40 MPH,17000MD00302  01EE**************,17,MD,302,  ,0,CHURCH ST,40,17000MD00302--1-----,QUEEN ANNE'S
-76.150325962614076,38.98622275751341,4026,0.16,SPEED LIMIT 30 MPH,17000MD00456  09SS**************,17,MD,456,  ,0,DEL RHODES AVE (SB/L),30,17000MD00456--2-----,QUEEN ANNE'S
-75.957033385126834,39.002031039240151,4027,5.02,SPEED LIMIT 25 MPH,17000MD00481  01NN**************,17,MD,481,  ,0,DAMSONTOWN RD,25,17000MD00481--1-----,QUEEN ANNE'S
-76.277702406747593,38.952116635381024,4028,0.55,SPEED LIMIT 50 MPH,17000MD00552  01NN**************,17,MD,552,  ,0,DOMINION RD,50,17000MD00552--1-----,QUEEN ANNE'S
-76.159017963386859,38.984361989269956,4029,0.1,SPEED LIMIT 40 MPH,17000MD00656  01EE**************,17,MD,656,  ,0,FRIELS RD,40,17000MD00656--1-----,QUEEN ANNE'S
-76.314227380685438,38.981642125437588,4030,0.192,SPEED LIMIT 30 MPH,17000MD00835C 01WW**************,17,MD,835,C ,0,LOVE POINT RD,30,17000MD00835C-1-----,QUEEN ANNE'S
-76.197919587614024,38.963840377832511,4031,0.4,SPEED LIMIT 30 MPH,17000MD00835H 01EE**************,17,MD,835,H ,0,WINCHESTER CREEK RD,30,17000MD00835H-1-----,QUEEN ANNE'S
-76.529583596646944,38.309130811339074,4032,0.05,SPEED LIMIT 30 MPH,18000CO01642  01NN**************,18,CO,1642,  ,0,OAK CREST DR,30,18000CO01642--1-----,ST. MARY'S
-76.618200711490914,38.286640512766247,4033,0.11,SPEED LIMIT 50 MPH,18000MD00004  01NN**************,18,MD,4,  ,0,PATUXENT BEACH RD,50,18000MD00004--1-----,ST. MARY'S
-76.69320156480515,38.373409256447033,4034,33.47,SPEED LIMIT 30 MPH,18000MD00005  01NN**************,18,MD,5,  ,0,THREE NOTCH RD,30,18000MD00005--1-----,ST. MARY'S
-76.33083923532854,38.063065663288597,4035,0.15,SPEED LIMIT 30 MPH,18000MD00005  01NN**************,18,MD,5,  ,0,THREE NOTCH RD,30,18000MD00005--1-----,ST. MARY'S
-76.613657284312126,38.279333073690999,4036,24.97,SPEED LIMIT 50 MPH,18000MD00005  01NN**************,18,MD,5,  ,0,THREE NOTCH RD,50,18000MD00005--1-----,ST. MARY'S
-76.771104701427504,38.466786667731235,4037,2.96,SPEED LIMIT 55 MPH,18000MD00005  09SS**************,18,MD,5,  ,0,THREE NOTCH RD (SB/L),55,18000MD00005--2-----,ST. MARY'S
-76.428203216449575,38.196713491141438,4038,33.59,SPEED LIMIT 30 MPH,18000MD00005  09SS**************,18,MD,5,  ,0,THREE NOTCH RD (SB/L),30,18000MD00005--2-----,ST. MARY'S
-76.683679256605146,38.433752898399476,4039,8.31,SPEED LIMIT 50 MPH,18000MD00006  01EE**************,18,MD,6,  ,0,NEW MARKET TURNER RD,50,18000MD00006--1-----,ST. MARY'S
-76.495651573844086,38.292486968839178,4040,15.06,SPEED LIMIT 45 MPH,18000MD00235  01NN**************,18,MD,235,  ,0,THREE NOTCH RD,45,18000MD00235--1-----,ST. MARY'S
-76.48974276851888,38.253131423877157,4041,0.274,SPEED LIMIT 40 MPH,18000MD00237  01NN**************,18,MD,237,  ,0,CHANCELLORS RUN RD,40,18000MD00237--1-----,ST. MARY'S
-76.729364000253881,38.323253509719429,4042,8.58,SPEED LIMIT 40 MPH,18000MD00242  01NN**************,18,MD,242,  ,0,COLTON POINT RD,40,18000MD00242--1-----,ST. MARY'S
-76.63227131663686,38.305597643287321,4043,0.607,SPEED LIMIT 40 MPH,18000MD00245  01NN**************,18,MD,245,  ,0,HOLLYWOOD RD,40,18000MD00245--1-----,ST. MARY'S
-76.495667860300188,38.237793819877254,4044,0.078,SPEED LIMIT 40 MPH,18000MD00246  01EE**************,18,MD,246,  ,0,CEDAR POINT RD,40,18000MD00246--1-----,ST. MARY'S
-75.68836811647644,38.212792393574226,4045,2.39,SPEED LIMIT 25 MPH,19000CO00303  01SS**************,19,CO,303,  ,0,COLLEGE BACKBONE RD,25,19000CO00303--1-----,SOMERSET
-75.407730069379937,38.053145159254228,4046,8.52,SPEED LIMIT 30 MPH,23000MD00366  01EE**************,23,MD,366,  ,0,GEORGE ISLAND LANDING RD,30,23000MD00366--1-----,WORCESTER
-75.231468053086331,38.330075649371167,4047,7.9,SPEED LIMIT 30 MPH,23000MD00374  01EE**************,23,MD,374,  ,0,LIBERTYTOWN RD,30,23000MD00374--1-----,WORCESTER
-75.202924573616954,38.321213583252806,4048,0.94,SPEED LIMIT 40 MPH,23000MD00376  01EE**************,23,MD,376,  ,0,ASSATEAGUE RD,40,23000MD00376--1-----,WORCESTER
-75.085729891831818,38.332423482579834,4049,0.455,SPEED LIMIT 25 MPH,23000MD00378  01NN**************,23,MD,378,  ,0,15TH ST,25,23000MD00378--1-----,WORCESTER
-75.052446977280226,38.45068252084868,4050,0.04,SPEED LIMIT 40 MPH,23000MD00528  01SS**************,23,MD,528,  ,0,S 1ST ST,40,23000MD00528--1-----,WORCESTER
-75.163906960716929,38.371328914829562,4051,1.78,SPEED LIMIT 40 MPH,23000MD00589  01NN**************,23,MD,589,  ,0,RACETRACK RD,40,23000MD00589--1-----,WORCESTER
-75.310339631975481,38.386812860710563,4052,0.31,SPEED LIMIT 50 MPH,23000MD00610  01EE**************,23,MD,610,  ,0,DALE RD,50,23000MD00610--1-----,WORCESTER
-75.567419198150873,38.078866668074561,4053,0.227,SPEED LIMIT 50 MPH,23000US00013  09SS**************,23,US,13,  ,0,OCEAN HWY (SB/L),50,23000US00013--2-----,WORCESTER
-75.220198608795314,38.311394487465442,4054,10.32,SPEED LIMIT 55 MPH,23000US00113  09SS**************,23,US,113,  ,0,WORCESTER HWY (SB/L),55,23000US00113--2-----,WORCESTER
-75.221030348137091,38.306759014480285,4055,10.64,SPEED LIMIT 50 MPH,23000US00113  09SS**************,23,US,113,  ,0,WORCESTER HWY (SB/L),50,23000US00113--2-----,WORCESTER
-75.381162689499533,38.185645933299256,4056,3.74,SPEED LIMIT 40 MPH,23000US00113BU01NN**************,23,US,113,BU,0,W MARKET ST,40,23000US00113BU1-----,WORCESTER
-76.647761278796338,39.339598188997563,4057,2.26,SPEED LIMIT 50 MPH,24000IS00083  09SS**************,24,IS,83,  ,0,JONES FALLS EXPWY (SB/L),50,24000IS00083--2-----,BALTIMORE CITY
-76.533397763393253,39.317997981019801,4058,10.96,SPEED LIMIT 55 MPH,24000IS00095  01NN**************,24,IS,95,  ,0,FORT MCHENRY TUNNEL,55,24000IS00095--1-----,BALTIMORE CITY
-76.618971501038999,39.278750795292794,4059,0.875,SPEED LIMIT 30 MPH,24000IS00395  01NN**************,24,IS,395,  ,0,CAL RIPKEN WAY,30,24000IS00395--1-----,BALTIMORE CITY
-76.533179212267783,39.320171465068938,4060,0.24,SPEED LIMIT 55 MPH,24000IS00895  09SS**************,24,IS,895,  ,0,HARBOR TUNNEL THRUWAY (SB/L),55,24000IS00895--2-----,BALTIMORE CITY
-76.617106456575343,39.254015488236448,4061,1.53,SPEED LIMIT 35 MPH,24000MD00002  01NN**************,24,MD,2,  ,0,HANOVER ST,35,24000MD00002--1-----,BALTIMORE CITY
-76.610863788781529,39.239209918849291,4062,5.25,SPEED LIMIT 30 MPH,24000MD00002  09SS**************,24,MD,2,  ,0,POTEE ST (SB/L),30,24000MD00002--2-----,BALTIMORE CITY
-76.635822239275697,39.333901018452359,4063,2.734,SPEED LIMIT 25 MPH,24000MD00025  09SS**************,24,MD,25,  ,0,FALLS RD (SB/L),25,24000MD00025--2-----,BALTIMORE CITY
-76.683037152518153,39.351558008292642,4064,2.06,SPEED LIMIT 30 MPH,24000MD00129  09SS**************,24,MD,129,  ,0,DRUID HILL AVE (SB/L),30,24000MD00129--2-----,BALTIMORE CITY
-76.704393583301822,39.36610681263187,4065,0.55,SPEED LIMIT 25 MPH,24000MD00129  09SS**************,24,MD,129,  ,0,DRUID HILL AVE (SB/L),25,24000MD00129--2-----,BALTIMORE CITY
-76.690486555979234,39.281535563493478,4066,2.472,SPEED LIMIT 30 MPH,24000MD00144  09WW**************,24,MD,144,  ,0,W LOMBARD ST (WB/L),30,24000MD00144--2-----,BALTIMORE CITY
-76.592057279830726,39.322451543614619,4067,0.115,SPEED LIMIT 30 MPH,24000MD00542  01NN**************,24,MD,542,  ,0,LOCH RAVEN BLVD,30,24000MD00542--1-----,BALTIMORE CITY
-76.662452768923956,39.293214408896844,4068,7.276,SPEED LIMIT 30 MPH,24000US00040  09WW**************,24,US,40,  ,0,BALTO NATIONAL PIKE (WB/L),30,24000US00040--2-----,BALTIMORE CITY
-76.560488309518732,39.297776375076573,4069,1.835,SPEED LIMIT 30 MPH,24000US00040  09WW**************,24,US,40,  ,0,BALTO NATIONAL PIKE (WB/L),30,24000US00040--2-----,BALTIMORE CITY
-76.547531764445438,39.295795302516375,4070,0.567,SPEED LIMIT 40 MPH,24999MU00952  01EE**************,24,MU,952,  ,999,E LOMBARD ST,40,24999MU00952--1-----,BALTIMORE CITY
-76.555759363165777,39.271352217290591,4071,0.672,SPEED LIMIT 25 MPH,24999MU01280  01NN**************,24,MU,1280,  ,999,NEWKIRK ST,25,24999MU01280--1-----,BALTIMORE CITY
-76.564260041647657,39.280581682119411,4072,0.751,SPEED LIMIT 30 MPH,24999MU01400  01EE**************,24,MU,1400,  ,999,ODONNELL ST,30,24999MU01400--1-----,BALTIMORE CITY
-76.606305882556981,39.318849206067867,4073,0.187,SPEED LIMIT 30 MPH,24999MU01490  01NN**************,24,MU,1490,  ,999,LOCH RAVEN RD,30,24999MU01490--1-----,BALTIMORE CITY
-76.616016296180831,39.327231834193206,4074,1.039,SPEED LIMIT 30 MPH,24999MU01510  01SS**************,24,MU,1510,  ,999,ST PAUL ST,30,24999MU01510--1-----,BALTIMORE CITY
-76.568172599968719,39.35811902087984,4075,0.121,SPEED LIMIT 25 MPH,24999MU02405  01NN**************,24,MU,2405,  ,999,LAURELTON AVE,25,24999MU02405--1-----,BALTIMORE CITY
-76.572299487333424,39.359824262906095,4076,0.294,SPEED LIMIT 25 MPH,24999MU02410  01NN**************,24,MU,2410,  ,999,PIONEER DR,25,24999MU02410--1-----,BALTIMORE CITY
-76.658690954195762,39.317547633121833,4077,0.143,SPEED LIMIT 25 MPH,24999MU03095  01NN**************,24,MU,3095,  ,999,TIOGA PKWY,25,24999MU03095--1-----,BALTIMORE CITY
-76.698527907890025,39.336439420431603,4078,0.435,SPEED LIMIT 30 MPH,24999MU04440  01EE**************,24,MU,4440,  ,999,BELLE AVE,30,24999MU04440--1-----,BALTIMORE CITY
-76.726511320119101,39.640416059243883,4079,2.65,SPEED LIMIT 25 MPH,24999MU04610  01SS**************,24,MU,4610,  ,999,SPOOKS HILL RD,25,24999MU04610--1-----,BALTIMORE CITY
-76.555643864973078,39.284727175335348,4080,0.477,SPEED LIMIT 30 MPH,24999MU05850  01SS**************,24,MU,5850,  ,999,S OLDHAM ST,30,24999MU05850--1-----,BALTIMORE CITY
-76.621500273835153,39.281714711669245,4081,0.097,SPEED LIMIT 25 MPH,24999MU06158  01EE**************,24,MU,6158,  ,999,W LEE ST,25,24999MU06158--1-----,BALTIMORE CITY
-76.871340515663491,38.950196925316419,4082,0.7,SPEED LIMIT 30 MPH,16000MD00594F 01NN**************,16,MD,594,F ,0,ELLIN RD,30,16000MD00594F-1-----,PRINCE GEORGE'S
-76.021954369300417,39.026963543542536,4083,0.032,SPEED LIMIT 25 MPH,17000SR00003  03NN**************,17,SR,3,  ,0,SAFETY DR,25,17000SR00003--1-----,QUEEN ANNE'S
-75.945906047127238,39.05542134630042,4084,0.03,SPEED LIMIT 40 MPH,17000CO00090  01SS**************,17,CO,90,  ,0,FOGWELL RD,40,17000CO00090--1-----,QUEEN ANNE'S
-75.887479962407909,39.032614321542773,4085,14.507,SPEED LIMIT 40 MPH,17000MD00304  01EE**************,17,MD,304,  ,0,CORSICA NECK RD,40,17000MD00304--1-----,QUEEN ANNE'S
-76.021153350544708,39.026291667647953,4086,6.097,SPEED LIMIT 50 MPH,17000MD00304  01EE**************,17,MD,304,  ,0,CORSICA NECK RD,50,17000MD00304--1-----,QUEEN ANNE'S
-75.956654840455997,39.004019845399469,4087,10.077,SPEED LIMIT 40 MPH,17000MD00304  01EE**************,17,MD,304,  ,0,CORSICA NECK RD,40,17000MD00304--1-----,QUEEN ANNE'S
-77.074706591439408,39.141886627148139,4088,0.905,SPEED LIMIT 35 MPH,15000CO05152  01EE**************,15,CO,5152,  ,0,HINES RD,35,15000CO05152--1-----,MONTGOMERY
-77.200648003855989,39.095771113263552,4089,0.8,SPEED LIMIT 40 MPH,15000CO07009  01EE**************,15,CO,7009,  ,0,DARNESTOWN RD,40,15000CO07009--1-----,MONTGOMERY
-76.986286541815943,39.046469731815392,4090,0.24,SPEED LIMIT 35 MPH,15000CO07072  01NN**************,15,CO,7072,  ,0,OLD COLUMBIA PIKE,35,15000CO07072--1-----,MONTGOMERY
-77.265652011226422,39.245407774901608,4091,0.658,SPEED LIMIT 40 MPH,15000CO07574  01EE**************,15,CO,7574,  ,0,SNOWDEN FARM PKWY,40,15000CO07574--1-----,MONTGOMERY
-77.202008589490362,39.095316029357875,4092,0.066,SPEED LIMIT 25 MPH,15000CO07589  01SS**************,15,CO,7589,  ,0,TRAVILLE GATEWAY DR,25,15000CO07589--1-----,MONTGOMERY
-77.26350416094165,39.221062828242239,4093,0.03,SPEED LIMIT 25 MPH,15000CO07716  01NN**************,15,CO,7716,  ,0,BRICK HAVEN WAY,25,15000CO07716--1-----,MONTGOMERY
-77.198107545774604,39.319065232213106,4094,8.84,SPEED LIMIT 50 MPH,15000MD00027  01NN**************,15,MD,27,  ,0,RIDGE RD,50,15000MD00027--1-----,MONTGOMERY
-77.197667826731234,39.305054324998842,4095,3.725,SPEED LIMIT 30 MPH,15000MD00027  09SS**************,15,MD,27,  ,0,RIDGE RD (SB/L),30,15000MD00027--2-----,MONTGOMERY
-77.18725184663883,39.334496068602689,4096,1.522,SPEED LIMIT 50 MPH,15000MD00027  09SS**************,15,MD,27,  ,0,RIDGE RD (SB/L),50,15000MD00027--2-----,MONTGOMERY
-77.42892980265789,39.228410081464176,4097,0.3,SPEED LIMIT 40 MPH,15000MD00028  01EE**************,15,MD,28,  ,0,VEIRS MILL RD,40,15000MD00028--1-----,MONTGOMERY
-77.428595265554506,39.215997781296068,4098,28.22,SPEED LIMIT 30 MPH,15000MD00028  09WW**************,15,MD,28,  ,0,E JEFFERSON ST (WB/L),30,15000MD00028--2-----,MONTGOMERY
-77.410636335040579,39.178039463889142,4099,25.09,SPEED LIMIT 30 MPH,15000MD00028  09WW**************,15,MD,28,  ,0,E JEFFERSON ST (WB/L),30,15000MD00028--2-----,MONTGOMERY
-77.057198912540485,39.065019051612097,4100,5.278,SPEED LIMIT 45 MPH,15000MD00097  01NN**************,15,MD,97,  ,0,GEORGIA AVE,45,15000MD00097--1-----,MONTGOMERY
-77.058888587894373,39.224661423053469,4101,17.25,SPEED LIMIT 40 MPH,15000MD00097  01NN**************,15,MD,97,  ,0,GEORGIA AVE,40,15000MD00097--1-----,MONTGOMERY
-77.198989615925129,39.286897208156574,4102,0.31,SPEED LIMIT 30 MPH,15000MD00108  01EE**************,15,MD,108,  ,0,MAIN ST,30,15000MD00108--1-----,MONTGOMERY
-77.002526904461476,39.15424015032486,4103,17.2,SPEED LIMIT 45 MPH,15000MD00108  01EE**************,15,MD,108,  ,0,MAIN ST,45,15000MD00108--1-----,MONTGOMERY
-77.044434697667825,39.14422725455313,4104,4.215,SPEED LIMIT 40 MPH,15000MD00108  09WW**************,15,MD,108,  ,0,MAIN ST (WB/L),40,15000MD00108--2-----,MONTGOMERY
